code	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_hu	product_name_it	product_name_sl	generic_name_de	generic_name_en	generic_name_fr	quantity	serving_size	packaging	packaging_tags	packaging_text_de	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_sl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	calcium_value	calcium_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
4018905446850	de	Kasseler Bratenaufschnitt aus dem Schweinelachs										150 g	25 g	Kunststoff, Andere Kunststoffe, Tablettverpackung	en:plastic,en:other-plastics,en:tray		aro	aro		Fleisch, Zubereitetes Fleisch, Schwein, Aufschnitt	en:meats,en:prepared-meats,en:pork,en:cut			Deutschland	en:germany	Metro	metro	0								DE EV 1354 EG	de-ev-1354-ec	Schweinefleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Maltodextrin, Dextrose, Stabilisator: Triphosphate; Antioxidations - mittel: Natriumascorbat; Gewürzextrakte, Konservierungsstoff: Natriumnitrit; Buchenholzrauch.											100g	100g	468	kJ			3	g	1.3	g	1	g	1	g			20	g	2	g	0.8	g			468	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	5	unknown				-5	-10	1	0								
4311501472439	de	Delikatess Putenbrust			Gut & Günstig Putenbrust Classic							100 g	16,7 g	Kunststoff	en:plastic		Gut & Günstig	gut-gunstig		Fleisch, Zubereitetes Fleisch, Geflügel, Aufschnitt	en:meats,en:prepared-meats,en:poultries,en:cut			Deutschland	en:germany			0										Putenbrust, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Stabilisator: Triphosphate; Gewürzextrakte, Konservierungsstoff: Natriumnitrit; Antioxidationsmittel: Natriumascorbat; Buchenholzrauch.			"Poitrine de dinde, sel de table iodé (sel, iode de potassium), dextrose, stabilisateur : triphosphates; Extraits d’épices, agents de conservation : nitrite de sodium; Antioxydant : ascorbate de sodium; Fumée de bois de hêtre."					Sellerie, Senf	en:celery,en:mustard		100g	100g	450	kJ	106	kcal	1.5	g	0.6	g	1	g	0.6	g	0	g	22	g	2.4	g	0.96	g			450	kJ												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	1	0								App - yuka, Apps
4311501431245	de	Edeka Käse Aufschnitt fettreduziert	Käse Aufschnitt leicht									200 g	22g	Kunststoff, Papier	en:plastic,en:paper		EDEKA	edeka		Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	DLG, DLG Goldener Preis	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society	Deutschland	en:germany	Edeka	edeka	0								DE NI-104 EG	de-ni-104-ec	Gouda jung (Milch, Speisesalz, Säuerungskulturen, Lab, Farbstoffe: Carotin; Konser - vierungsstoff: Natamycin (nur zur Oberflächenbehandlung der Rohware). Gouda mittelalt (Milch, Speisesalz, Säuerungskulturen, Lab, Farbstoff: Carotin, Konservierungsstoff: Natamycin (nur zur Oberflächenbehandlung der Rohware). Maasdamer Schnittkäse (Milch, Speisesalz, Säuerungskulturen, Labaustauschstoff).	Gouda jung (Milch, Speisesalz, Säuerungskulturen, Lab, Farbstoffe: Carotin; Konservierungsstoff: Natamycin (nur zur Oberflächenbehandlung der Rohware). Gouda mittelalt (Milch, Speisesalz, Säuerungskulturen, Lab, Farbstoff: Carotin, Konservierungsstoff: Natamycin (nur zur Oberflächenbehandlung der Rohware). Maasdamer Schnittkäse (Milch, Speisesalz, Säuerungskulturen, Labaustauschstoff)					Milch	en:milk			off	100g	100g			277	kcal	17	g	11.6	g	0	g	0	g			30.2	g	1.6	g	0.64	g			277	kcal												en:cheese	en:milk-and-dairy-products,en:cheese	4	en:4-ultra-processed-food-and-drink-products	d	15	d	38		12001	-5	-11	1	0								App - off, Apps, App - yuka, App - Open Food Facts
4006784075049	de	Mortadella mit Paprika										100g	100g	Kunststoff	en:plastic		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella			Deutschland	en:germany			0										Schweinefleisch 74%, Wasser, Paprika 10%, Rindfleisch 5%, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Konservierungsstoff Natriumnitrit, Gewürze, Gewürzextrakte, Stabilisatoren (Natriumcitrate, Diphosphate), Dextrose, Zucker, Antioxidationsmittel (Ascorbinsäure, Natriumascorbat), Geschmacksverstärker Mononatrium - glutamat.								Sellerie, Senf	en:celery,en:mustard		100g	100g			260	kcal	23	g	11	g	0.9	g	0	g	0	g	12	g	2.1	g	0.84	g			260	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	e	9		30789	-5	-10	1	0								
9001745027407	de	Bauernbraten Karree										100 g		Kunststoff	en:plastic		Handl Tyrol	handl-tyrol		Fleisch, Zubereitetes Fleisch, Schwein, Aufschnitt	en:meats,en:prepared-meats,en:pork,en:cut			Deutschland	en:germany	Marktkauf	marktkauf	0								AT 70253 EG	at-70253-ec	Schweinefleisch, Meersalz, Dextrose, Gewürze, Antioxidationsmittel: Natriumascorbat; Gewürzextrakte, Konservierungsstoff: Natriumnitrit, Buchenholzrauch											100g	100g	938	kJ	225	kcal	15	g	6	g	0.5	g	0.2	g			22	g	3	g	1.2	g			938	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	17	unknown				-5	-10	1	0								App - Speisekammer, Apps
4316268462860	de	Landschinken										200 g		Packung(en)	de:packung-en		Hofmaier	hofmaier		Fleisch, Zubereitetes Fleisch, Schinken, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:cut	DLG, DLG Silberner Preis	en:german-agricultural-society,en:silver-medal-of-the-german-agricultural-society	Deutschland	en:germany			0										Schweinefleisch**, Speisesalz, Zucker, Konservierungsstoff: Kaliumnitrat, Natriumnitrit. **QS-Ware											100g	100g	873	kJ	209	kcal	12	g	4.4	g	0.1	g													873	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods			unknown				-5	-10	0	0								App - Yuka, Apps
2300972001998	de	Saure Lunge												Kunststoff	en:plastic		Altdorfer	altdorfer		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	"Bio, EU-Öko-Verordnung, Glutenfrei, EG-Öko-Verordnung, Naturland, Laktosefrei"	en:organic,en:eu-organic,en:no-gluten,en:eg-oko-verordnung,en:naturland,en:no-lactose	Deutschland	en:germany			0								DE BY-10795 EC	de-by-10795-ec												100g	100g			111	kcal	7	g	1	g	5	g	1	g			7	g	1.6	g	0.64	g			111	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			c	4	unknown				-5	-10	1	15								App - yuka, Apps
4056489144038	de	Alaska Sockeye Wildlachs										100 g	100g	Kunststoff	en:plastic		Nautica	nautica		Fleisch, Fisch und Meeresfrüchte, Fisch, Zubereitetes Fleisch, Lachs, Räucherfisch, Räucherlachs, en:Wild salmons, Aufschnitt, Räucherwildlachs	en:meats,en:seafood,en:fishes,en:prepared-meats,en:salmons,en:smoked-fishes,en:smoked-salmons,en:wild-salmons,en:cut,en:wild-smoked-salmons	en:sustainable-fishery, Zertifizierte nachhaltige Fischerei MSC	en:sustainable-fishery,en:sustainable-seafood-msc	Deutschland	en:germany	Lidl	lidl	0		Alaska	de:alaska			Belgium	belgium	LT-68-11-EB	lt-68-11-eb	Sockeye Wildlachs, Speisesalz, Buchenholzrauch											100g	100g	548	kJ	130	kcal	4.3	g	0.9	g	0.4	g	0.2	g			22.5	g	3	g	1.2	g			548	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	d	11	e	19		26037	-5	-10	1	10								App - yuka, Apps, App - Open Food Facts
4006639047986	de	Mortadella-Traum							Mortadella mit Tomaten & Basilikum			100 g	25 g	Kunststoff, PP - Polypropylen	en:plastic,en:pp-polypropylene		Stockmeyer	stockmeyer		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella			Deutschland	en:germany	tegut...,Globus	tegut,globus	0						Deutschland	deutschland	DE EV 15 EG	de-ev-15-ec	70 % Schweinefleisch, Wasser, Tomatenzubereitung (Tomatenmark, 2 % Tomaten*, Speisesalz, Zucker, Traubenzucker, Speisegelatine, Aromen, Verdickungsmittel: Guarkernmehl, Xanthan, Carrageen), Speck, Speisesalz, Traubenzucker, Glucosesirup, Kräuter, 0,1 % Basilikum, Gewürze, Aromen, Stabilisatoren: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Kaliumiodat. *bezogen auf das Gesamtprodukt.								Milch, Senf, Schalenfrüchte	en:milk,en:mustard,en:nuts		100g	100g	1163	kJ	281	kcal	25	g	11	g	2	g	0.7	g			12	g	2.1	g	0.84	g			1163	kJ											https://www.stockmeyer.de/mortadella--fleischwurst-und-co-.html	en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	e	11		30789	-5	-8	0	0								
20036379	de	Fein Geräucherte Pfeffersalami										125g		Kunststoff	en:plastic		Bio Organic,Lidl	bio-organic,lidl		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut	"Bio, EU-Öko-Verordnung, DE-ÖKO-060, EG-Öko-Verordnung, Laktosefrei"	en:organic,en:eu-organic,en:de-oko-060,en:eg-oko-verordnung,en:no-lactose	Deutschland	en:germany	Lidl	lidl	0						Heilsbronn	heilsbronn	DE BY-50008 EG	de-by-50008-ec	Schweinefleisch, Rindfleisch, Speisesalz, Gewürze, grüne Pfefferkörner, Dextrose, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch								Sellerie, Senf	en:celery,en:mustard		100g	100g	1559	kJ	376	kcal	31	g	13	g	1	g	1	g			23	g	4.3	g	1.72	g			1559	kJ											http://www.lidl.de/de/s7375403/?tr=11667045&b=ldldulbio	en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	24	unknown				-5	-10	1	15								App - off, Apps, App - yuka
2009010015910	de	Mortadela con pistachos										200 g		Kunststoff	en:plastic		Sölde	solde		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella			Deutschland	en:germany			0								DE NI-11167 EC	de-ni-11167-ec	Schweinefleisch1 (84%), Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Pistazien (1%), Gewürze, Stabilisator Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit						Schalenfrüchte	en:nuts	Sellerie, Senf	en:celery,en:mustard		100g	100g			260	kcal	23	g	9	g	0	g	0	g			13	g	2	g	0.8	g			260	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	19	e	9		30789	-5	-10	1	0								App - yuka, Apps
4314187050717	de	Delikatess Aufschnitt							Delikatess Aufschnitt Lyoner und Schinkenwurst mit Ei und Paprika			0,125 kg		Kunststoff	en:plastic		Edeka Südwest,Edeka	edeka-sudwest,edeka		Fleisch, Zubereitetes Fleisch, Würste	en:meats,en:prepared-meats,en:sausages			Deutschland	en:germany	Edeka	edeka	0						EDEKA Südwest Fleisch GmbH,77656,Offenburg,Deutschland	edeka-sudwest-fleisch-gmbh,77656,offenburg,deutschland	DE BW 03333 EC	de-bw-03333-ec	"Lyoner: Schweinefleisch (80%), Trinkwasser, Speck, Zwiebeln, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürzextrakte, Dextrose, Gewürze, Stabilisator: E450, Antioxidationsmittel: E300, E301, Konservierungsstoff: E250
Schinkenwurst mit Ei und Paprika: Schweinefleisch (60%), _Hühnerei_ (22%), Paprika (7%), Trinkwasser, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürzextrakte, _Pistazien_ (1%), Dextrose, Gewürze, Stabilisator: E450, Antioxidationsmittel: E300, E301, Konservierungsstoff: E250"						Eier, Schalenfrüchte	en:eggs,en:nuts	Sellerie, Senf	en:celery,en:mustard		100g	100g	1109	kJ			24	g	9.8	g	1	g	1	g			12	g	2.3	g	0.92	g			1109	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	unknown				-5	-10	1	0								
4001956211911	de	Pfeffer Salami			Pfeffer Salami							80g		Kunststoff, Packung(en)	en:plastic,de:packung-en		Wiltmann	wiltmann		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Deutschland	en:germany	Edeka	edeka	0										Schweinefleisch, Rindfleisch, Pfefferrand (Pfeffer, Speisegelatine (Schwein)), jodier - tes Speisesalz (Speisesalz, Kaliumiodat), Traubenzucker, Gewürze, Gewürzextrakte, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Reifekulturen, Buchenholzrauch.											100g	100g	1259	kJ	303	kcal	22	g	9	g	1.7	g	1	g			24	g	4	g	1.6	g			1259	kJ											http://www.wiltmann.de/qr/8021191	en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	21	d	21		30350	-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - Speisekammer
4311501470558	de	Delikatess Hähnchenbrust			Hahnchenbrust									Kunststoff	en:plastic		Gut & Günstig	gut-gunstig		Fleisch, Zubereitetes Fleisch, Geflügel, Hühnchen, Aufschnitt	en:meats,en:prepared-meats,en:poultries,en:chickens,en:cut	DLG, DLG Goldener Preis, DLG Goldener Preis 2016	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society,en:2016-gold-medal-of-the-german-agricultural-society	Deutschland	en:germany			0										Hähnchenfleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Dextrose, Gewürzextrakte, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Buchenholzrauch.								Sellerie, Senf	en:celery,en:mustard		100g	100g			106	kcal	2	g	0.1	g	1	g	1	g			20.5	g	2.3	g	0.92	g			106	kcal												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	d	29		36016	-5	-10	1	0								App - yuka, Apps
4260389051017	de	Seitan Smoked Aufschnitt										100 g		Kunststoff	en:plastic		Grün Gold	grun-gold		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Fleisch-Ersatzprodukte, Seitan	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meat-analogues,en:seitan	Vegetarisch, Vegan, Laktosefrei	en:vegetarian,en:vegan,en:no-lactose	Deutschland	en:germany	REWE	rewe	0										"Seitan 75 % (_Weizen_eiweiß, Wasser), Tomatenmark, Rapsöl, _Soja_soße (Wasser, _Sojabohnen_, Salz, _Weizen_mehl), _Dinkel_vollkornmehl (_Weizen_art), Gewürze, Salz, Rauch"						"Eier, Gluten, Soja, fr:Weizeneiweiß"	en:eggs,en:gluten,en:soybeans,fr:weizeneiweiss				100g	100g	847	kj			5.8	g	0.6	g	6.1	g	1.4	g	1	g	30	g	1.3	g	0.52	g			847	kj	2	g										en:cereals	en:cereals-and-potatoes,en:cereals	3	en:3-processed-foods	b	1	unknown				-5	-10	1	0								App - Yuka, Apps
4316268494151	de	Hähnchen-Brustfilet										100 g	100g	Kunststoff	en:plastic		Hofmaier	hofmaier		Fleisch, Geflügel, Geflügel Aufschnitt	en:meats,en:poultries,de:geflügel-aufschnitt			Deutschland	en:germany	Netto Marken-Discount	netto-marken-discount	0		Deutschland	en:germany			93142 Maxhütten-Haidhof	93142-maxhutten-haidhof	DE NI-11509 EC	de-ni-11509-ec	Hähnchenbrustfilet, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Dextrose, Gewürze (enthalten Curry), Gewürzextrakte, Antioxidationsmittel: Isoascorbinsäure; Stabilisator: Natriumactate, Triphosphate.								Sellerie, Milch, Senf, Milch und Milcherzeugnissen, Glutenhaltigem Getreide	en:celery,en:milk,en:mustard,de:milch-und-milcherzeugnissen,de:glutenhaltigem-getreide		100g	100g			106	kcal	2	g	0.6	g	1	g	0.8	g			21	g	2.3	g	0.92	g			106	kcal												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				19	-10	1	0								App - yuka, Apps
4388860068665	de	Schlackwurst. Wurst												Kunststoff	en:plastic		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut			Deutschland	en:germany			0										Schweinefleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Glukosesirup, Gewürze (enthalten Senf), Antioxidationsmittel Natriumascorbat, Konservierungsstoff Natriumnitrit, Reifekulturen, Buchenholzrauch. Kann Spuren von Sellerie enthalten.						Senf	en:mustard	Sellerie	en:celery		100g	100g	1402	kJ	338	kcal	28	g	12	g	0.5	g	0.5	g			21	g	3.5	g	1.4	g			1402	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	24	unknown				-5	-10	1	0								App - Speisekammer, Apps
4337185548864	en	Delikatess Hähnchenbrust										200 g		Plastic	en:plastic		K-Classic	k-classic		Meats, Prepared meats, Poultries, Cut	en:meats,en:prepared-meats,en:poultries,en:cut			Germany	en:germany	Kaufland	kaufland	0								DE NW-20060 EG	de-nw-20060-ec	Hähnchenbrustfilet, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze, Gewürzextrakte, Stabilisator: Triphosphate, Antioxidationsmittel: Natriumascorbat, Konservierungsstoff: Natriumnitrit	chicken breast, iodized salt (salt, potassium iodate), dextrose, spices, spice extracts, stabiliser: triphosphates, antioxidant: sodium ascorbate, preservative: sodium nitrite							Celery, Mustard	en:celery,en:mustard		100g	100g			102	kcal	1.5	g	0.5	g	1	g	1	g			21	g	1.9	g	0.76	g			102	kcal												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	c	4	unknown				-5	-10	1	0								App - yuka, Apps, App - InFood
4061458019231	de	Veggie Aufschnitt Gurkerl										125 g	23g	Kunststoff	en:plastic		VEGETARISCH LECKER!	vegetarisch-lecker		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	"DLG, Vegetarisch, DLG Goldener Preis, DLG Goldener Preis 2018, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegetarisch, Preis-2018





"	en:german-agricultural-society,en:vegetarian,en:gold-medal-of-the-german-agricultural-society,en:2018-gold-medal-of-the-german-agricultural-society,en:european-vegetarian-union,en:european-vegetarian-union-vegetarian,de:preis-2018	Deutschland	en:germany			0										"Trinkwasser, Sonnenblumenöl, 
10 % Gewürzgurken (Gurken, Zucker, Essig aus Essigsäure, Speise Aroma),4% Milcheiweiß, 4 % Hühnerei-Eiweiß, Verdickungsmittel: Carrageen, Johannisbrotkenme Xanthan, Speisesalz, Erbseneiweiß, Zucker, Gewürze, Gewürzextrakte (Paprika, Muskat, Pfeffer), Maltodex Traubenzucker, Farbstoff: Lycopin (aus roten Tomaten), färbender Fruchtextrakt (Aroniabeere), Säureregulat Natriumacetate, Natriumlactat, Aroma,"	"drinking water, sunflower oil, 
10% cucumbers (cucumbers, sugar, vinegar from acetic acid, food flavouring),4% milk protein, 4% chicken egg protein, thickener: carrageenan, carob xanthan gum, table salt, pea protein, sugar, spices, spice extracts (paprika, nutmeg, pepper), maltodex glucose, colorant: lycopene (from red tomatoes), colouring fruit extract (aroniaberry), sodium acid"					Milch	en:milk	Sellerie, Senf	en:celery,en:mustard		100g	100g			181	kcal	14	g	1.6	g	5	g	3	g			7.7	g	2.1	g	0.84	g			181	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown				-5	-10	1	0								App - yuka, Apps, App - InFood
4337185548826	de	Knoblauch- salami										80 g		Kunststoff	en:plastic		K-Classic	k-classic		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Deutschland	en:germany			0																					100g	100g			324	kcal	25	g	10	g	1	g	1	g			23.5	g	4	g	1.6	g			324	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	23	d	21		30350	-5	-10	1	0								App - yuka, Apps
4335896750088	de	K-take It Veggie Vegetarischer Aufchnitt Fein			K-take It Veggie Vegetarischer Aufchnitt Fein							125 g	25g	"da:81 C/PAP, Papier (71 %) und Kunststoff (29 %)"	da:81-c-pap,de:papier-71-und-kunststoff-29		K-take it veggie	k-take-it-veggie		Vegetarischer Aufschnitt	de:vegetarischer-aufschnitt	Vegetarisch, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegetarisch	en:vegetarian,en:european-vegetarian-union,en:european-vegetarian-union-vegetarian	Deutschland	en:germany	Kaufland	kaufland	0						"Österreich"	osterreich			"Trinkwasser, Sonnenblumenöl (15%), _Milcheiweiß_ (5%), _Hühnerei-Eiweiß_ (4%), Verdickungsmittel (Carrageen, Johannisbrotkernmehl, Xanthan), Speisesalz, Erbseneiweiß, Zucker, Gewürze, Essig aus Essigsäure, Gewürzextrakte, Maltodextrin, Dextrose, Farbstoff [Lycopin (aus roten Tomaten)], färbende Fruchtextrakte (Aroniabeere, Paprika), Säureregulatore (Natriumacetate, Natriumlactat), natürliches Aroma."						Eier, Milch	en:eggs,en:milk	Sellerie, Senf	en:celery,en:mustard		100g	100g			196	kcal	16	g	1.8	g	3.1	g	1.9	g	2.6	g	8.7	g	2.6	g	1.04	g	0	% vol	196	kcal														4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-11	1	0								App - yuka, Apps, App - Open Food Facts
4009337473736	de	Rewe Krustenbraten Aufschnitt							Pökelbraten			100 g	100g	Kunststoff, Folienverpackung	en:plastic,de:folienverpackung		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Schwein, en:Pork roasts	en:meats,en:pork,en:pork-roasts	QS	de:qs	Deutschland	en:germany	Rewe	rewe	0								DE EV 110 EG	de-ev-110-ec	Schweinefleisch, jodiertes Nitritpökelsalz (Speisesalz, Kaliumjodat, Konservierungsstoff Natriumnitrit), Stabilisator Triphosphate, Antioxidationsmittel Natriumascorbat, Gewürzextrakte.											100g	100g			138	kcal	7.5	g	4	g	0.5	g	0.3	g			17	g	2.6	g	1.04	g			138	kcal												en:meat-other-than-poultry	en:fish-meat-eggs,en:meat,en:meat-other-than-poultry	4	en:4-ultra-processed-food-and-drink-products	d	14	e	6		28300	-5	-10	1	0								
4388840214273	de	Geflügel-Salami							Geflügelsalami mit Schweinefleisch			200g		Kunststoff	en:plastic		ja!,Rewe	ja,rewe		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Deutschland, Slowakei	en:germany,en:slovakia	Rewe	rewe	0								DE EV 1 EG	de-ev-1-ec	Putenfleisch, Schweinefleisch, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze (enthalten _Senf_ und _Sellerie_), Gewürzextrakte, Antioxidationsmittel Natriumascorbat, Konservierungsstoff Natriumnitrit, Reifekulturen, Buchenholzrauch.						Sellerie, Senf	en:celery,en:mustard				100g	100g	1269	kJ	306	kcal	25	g	10	g	1	g	1	g			19	g	3.75	g	1.5	g			1269	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	d	21		30350	-5	-10	1	0								App - waistline, Apps, App - yuka, App - Speisekammer
